SessionID,date,string,latency (mSec),comment
ID081111m,2014-08-11 11:36:19 +0000,2,414.738792,morning coffee 30min after wake up
ID081111m,2014-08-11 11:36:22 +0000,4,398.499542,morning coffee 30min after wake up
,2014-08-11 11:36:22 +0000,Session,0.501897,morning coffee 30min after wake up
ID081309m,2014-08-13 09:27:21 +0000,4,414.367125,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:27:46 +0000,5,350.73175,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:27:49 +0000,2,449.503583,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:27:52 +0000,5,357.124583,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:27:55 +0000,4,318.32125,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:27:58 +0000,2,398.296542,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:04 +0000,2,400.242958,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:07 +0000,1,480.728333,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:10 +0000,3,348.144875,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:16 +0000,5,385.074125,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:19 +0000,2,453.511708,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:22 +0000,2,380.146167,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:28 +0000,3,399.607917,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:31 +0000,4,414.806042,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:34 +0000,4,383.58225,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:37 +0000,4,366.050417,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:39 +0000,3,349.3765,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:42 +0000,1,433.322,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:48 +0000,3,398.867458,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:51 +0000,2,400.064875,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:54 +0000,1,432.23,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:28:57 +0000,2,382.541792,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:29:03 +0000,4,365.215083,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:29:06 +0000,1,432.034042,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:29:08 +0000,6,414.453875,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:29:11 +0000,2,398.518667,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:29:14 +0000,3,365.037208,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:29:17 +0000,1,465.327125,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:29:20 +0000,6,431.0595,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:29:23 +0000,1,415.147542,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:29:25 +0000,1,464.2195,morning outside with coffee looking at fog
ID081309m,2014-08-13 09:29:29 +0000,1,431.34975,morning outside with coffee looking at fog
,2014-08-13 09:29:29 +0000,Session,0.546803,morning outside with coffee looking at fog
ID081411m,2014-08-14 11:13:49 +0000,1,397.276417,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:03 +0000,5,380.180042,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:05 +0000,3,447.942125,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:08 +0000,4,397.810792,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:15 +0000,6,397.890333,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:18 +0000,5,380.689417,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:20 +0000,6,373.380125,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:23 +0000,5,447.852542,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:26 +0000,6,450.584458,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:40 +0000,5,416.568792,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:43 +0000,3,434.481,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:46 +0000,2,434.30175,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:52 +0000,4,433.03125,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:14:55 +0000,4,366.404417,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:02 +0000,6,398.985833,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:05 +0000,5,416.271708,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:08 +0000,6,399.816333,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:10 +0000,3,366.228542,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:13 +0000,2,399.651458,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:16 +0000,1,416.053792,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:19 +0000,1,498.998917,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:22 +0000,1,398.387958,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:25 +0000,5,381.756375,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:28 +0000,3,365.015875,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:31 +0000,4,298.657292,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:33 +0000,3,415.272583,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:36 +0000,5,432.027042,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:39 +0000,3,331.478,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:42 +0000,3,381.067583,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:44 +0000,2,399.061208,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:48 +0000,4,363.863875,morning coffee (inside due to rain)
ID081411m,2014-08-14 11:15:51 +0000,2,413.979167,morning coffee (inside due to rain)
,2014-08-14 11:15:51 +0000,Session,0.534019,morning coffee (inside due to rain)
ID081509m,2014-08-15 09:57:38 +0000,1,430.985708,morning coffee
ID081509m,2014-08-15 09:57:41 +0000,1,445.503917,morning coffee
ID081509m,2014-08-15 09:57:48 +0000,3,378.911917,morning coffee
ID081509m,2014-08-15 09:57:51 +0000,3,382.283375,morning coffee
ID081509m,2014-08-15 09:57:54 +0000,3,380.141667,morning coffee
ID081509m,2014-08-15 09:57:56 +0000,5,396.490083,morning coffee
ID081509m,2014-08-15 09:57:59 +0000,6,444.380917,morning coffee
ID081509m,2014-08-15 09:58:02 +0000,6,419.447167,morning coffee
ID081509m,2014-08-15 09:58:05 +0000,4,285.310417,morning coffee
ID081509m,2014-08-15 09:58:08 +0000,6,404.348125,morning coffee
ID081509m,2014-08-15 09:58:10 +0000,6,397.122542,morning coffee
ID081509m,2014-08-15 09:58:13 +0000,3,411.77525,morning coffee
ID081509m,2014-08-15 09:58:16 +0000,4,314.177333,morning coffee
ID081509m,2014-08-15 09:58:19 +0000,2,394.884333,morning coffee
ID081509m,2014-08-15 09:58:21 +0000,2,412.272333,morning coffee
ID081509m,2014-08-15 09:58:24 +0000,2,431.150042,morning coffee
ID081509m,2014-08-15 09:58:27 +0000,3,307.988333,morning coffee
ID081509m,2014-08-15 09:58:30 +0000,2,381.329833,morning coffee
ID081509m,2014-08-15 09:58:33 +0000,3,346.691583,morning coffee
ID081509m,2014-08-15 09:58:35 +0000,1,432.838542,morning coffee
ID081509m,2014-08-15 09:58:38 +0000,1,430.240875,morning coffee
ID081509m,2014-08-15 09:58:41 +0000,1,431.900583,morning coffee
ID081509m,2014-08-15 09:58:44 +0000,6,396.858458,morning coffee
ID081509m,2014-08-15 09:58:47 +0000,5,347.856417,morning coffee
ID081509m,2014-08-15 09:58:50 +0000,5,381.081875,morning coffee
ID081509m,2014-08-15 09:58:52 +0000,1,430.671,morning coffee
ID081509m,2014-08-15 09:58:55 +0000,6,379.728333,morning coffee
ID081509m,2014-08-15 09:58:58 +0000,4,381.322083,morning coffee
ID081509m,2014-08-15 09:59:01 +0000,4,332.711417,morning coffee
ID081509m,2014-08-15 09:59:04 +0000,1,378.7975,morning coffee
ID081509m,2014-08-15 09:59:07 +0000,5,430.660917,morning coffee
ID081509m,2014-08-15 09:59:10 +0000,4,410.885167,morning coffee
,2014-08-15 09:59:10 +0000,Session,0.628397,morning coffee
ID081611m,2014-08-16 11:41:05 +0000,3,348.230583,morning coffee 
ID081611m,2014-08-16 11:41:11 +0000,2,332.938833,morning coffee 
ID081611m,2014-08-16 11:41:14 +0000,3,366.985583,morning coffee 
ID081611m,2014-08-16 11:41:17 +0000,4,267.032875,morning coffee 
ID081611m,2014-08-16 11:41:23 +0000,4,399.02075,morning coffee 
ID081611m,2014-08-16 11:41:26 +0000,1,397.47125,morning coffee 
ID081611m,2014-08-16 11:41:29 +0000,1,380.484792,morning coffee 
ID081611m,2014-08-16 11:41:31 +0000,5,348.723417,morning coffee 
ID081611m,2014-08-16 11:41:34 +0000,1,413.279292,morning coffee 
ID081611m,2014-08-16 11:41:40 +0000,1,432.077125,morning coffee 
ID081611m,2014-08-16 11:41:43 +0000,5,414.949083,morning coffee 
ID081611m,2014-08-16 11:41:46 +0000,4,348.284792,morning coffee 
ID081611m,2014-08-16 11:41:52 +0000,6,400.327542,morning coffee 
ID081611m,2014-08-16 11:41:55 +0000,1,415.337042,morning coffee 
ID081611m,2014-08-16 11:41:58 +0000,3,370.07725,morning coffee 
ID081611m,2014-08-16 11:42:01 +0000,2,380.119375,morning coffee 
ID081611m,2014-08-16 11:42:03 +0000,5,350.094958,morning coffee 
ID081611m,2014-08-16 11:42:06 +0000,2,399.752542,morning coffee 
ID081611m,2014-08-16 11:42:09 +0000,5,349.664042,morning coffee 
ID081611m,2014-08-16 11:42:12 +0000,3,349.547875,morning coffee 
ID081611m,2014-08-16 11:42:15 +0000,5,349.123917,morning coffee 
ID081611m,2014-08-16 11:42:17 +0000,6,365.036833,morning coffee 
ID081611m,2014-08-16 11:42:20 +0000,3,383.036542,morning coffee 
ID081611m,2014-08-16 11:42:23 +0000,3,331.836583,morning coffee 
ID081611m,2014-08-16 11:42:26 +0000,3,381.3355,morning coffee 
ID081611m,2014-08-16 11:42:29 +0000,1,414.658083,morning coffee 
ID081611m,2014-08-16 11:42:32 +0000,2,398.685042,morning coffee 
ID081611m,2014-08-16 11:42:34 +0000,1,448.226292,morning coffee 
ID081611m,2014-08-16 11:42:37 +0000,3,338.128583,morning coffee 
ID081611m,2014-08-16 11:42:40 +0000,6,431.52,morning coffee 
ID081611m,2014-08-16 11:42:43 +0000,3,348.216042,morning coffee 
ID081611m,2014-08-16 11:42:46 +0000,4,381.875417,morning coffee 
,2014-08-16 11:42:46 +0000,Session,0.708158,morning coffee 
ID081713m,2014-08-17 13:15:52 +0000,1,380.591583,morning michigan. after coffee
ID081713m,2014-08-17 13:15:56 +0000,4,416.891167,morning michigan. after coffee
ID081713m,2014-08-17 13:15:59 +0000,2,449.893792,morning michigan. after coffee
ID081713m,2014-08-17 13:16:02 +0000,4,366.720625,morning michigan. after coffee
ID081713m,2014-08-17 13:16:05 +0000,4,300.636625,morning michigan. after coffee
ID081713m,2014-08-17 13:16:10 +0000,2,351.245875,morning michigan. after coffee
ID081713m,2014-08-17 13:16:13 +0000,6,450.631,morning michigan. after coffee
ID081713m,2014-08-17 13:16:16 +0000,6,382.602458,morning michigan. after coffee
ID081713m,2014-08-17 13:16:19 +0000,3,350.529958,morning michigan. after coffee
ID081713m,2014-08-17 13:16:22 +0000,2,365.797375,morning michigan. after coffee
ID081713m,2014-08-17 13:16:25 +0000,4,282.099,morning michigan. after coffee
ID081713m,2014-08-17 13:16:27 +0000,1,398.680875,morning michigan. after coffee
ID081713m,2014-08-17 13:16:30 +0000,2,365.745542,morning michigan. after coffee
ID081713m,2014-08-17 13:16:36 +0000,2,380.7835,morning michigan. after coffee
ID081713m,2014-08-17 13:16:39 +0000,4,382.652958,morning michigan. after coffee
ID081713m,2014-08-17 13:16:42 +0000,1,398.041375,morning michigan. after coffee
ID081713m,2014-08-17 13:16:48 +0000,4,382.98275,morning michigan. after coffee
ID081713m,2014-08-17 13:16:51 +0000,2,365.580958,morning michigan. after coffee
ID081713m,2014-08-17 13:16:54 +0000,2,331.157,morning michigan. after coffee
ID081713m,2014-08-17 13:16:56 +0000,1,382.151042,morning michigan. after coffee
ID081713m,2014-08-17 13:16:59 +0000,4,316.141167,morning michigan. after coffee
ID081713m,2014-08-17 13:17:02 +0000,2,382.612708,morning michigan. after coffee
ID081713m,2014-08-17 13:17:05 +0000,4,365.814875,morning michigan. after coffee
ID081713m,2014-08-17 13:17:49 +0000,4,380.610292,morning michigan. after coffee
ID081713m,2014-08-17 13:17:52 +0000,2,349.135917,morning michigan. after coffee
ID081713m,2014-08-17 13:17:54 +0000,3,382.34675,morning michigan. after coffee
ID081713m,2014-08-17 13:17:57 +0000,2,348.4085,morning michigan. after coffee
ID081713m,2014-08-17 13:18:00 +0000,1,348.530792,morning michigan. after coffee
ID081713m,2014-08-17 13:18:03 +0000,5,364.858167,morning michigan. after coffee
ID081713m,2014-08-17 13:18:06 +0000,4,365.243667,morning michigan. after coffee
ID081713m,2014-08-17 13:18:08 +0000,1,413.463292,morning michigan. after coffee
ID081713m,2014-08-17 13:18:11 +0000,4,364.409875,morning michigan. after coffee
,2014-08-17 13:18:11 +0000,Session,0.720559,morning michigan. after coffee
ID081811m,2014-08-18 11:58:52 +0000,1,430.851292,morning coffee in Michigan
ID081811m,2014-08-18 11:58:55 +0000,5,416.454792,morning coffee in Michigan
ID081811m,2014-08-18 11:58:58 +0000,6,448.569708,morning coffee in Michigan
ID081811m,2014-08-18 11:59:01 +0000,5,431.493333,morning coffee in Michigan
ID081811m,2014-08-18 11:59:04 +0000,2,368.512333,morning coffee in Michigan
ID081811m,2014-08-18 11:59:08 +0000,2,365.067,morning coffee in Michigan
ID081811m,2014-08-18 11:59:11 +0000,3,415.253292,morning coffee in Michigan
ID081811m,2014-08-18 11:59:14 +0000,6,432.257208,morning coffee in Michigan
ID081811m,2014-08-18 11:59:17 +0000,6,365.949917,morning coffee in Michigan
ID081811m,2014-08-18 11:59:20 +0000,2,415.061083,morning coffee in Michigan
ID081811m,2014-08-18 11:59:23 +0000,6,451.041458,morning coffee in Michigan
ID081811m,2014-08-18 11:59:30 +0000,4,383.879792,morning coffee in Michigan
ID081811m,2014-08-18 11:59:36 +0000,2,415.295333,morning coffee in Michigan
ID081811m,2014-08-18 11:59:39 +0000,1,414.83,morning coffee in Michigan
ID081811m,2014-08-18 11:59:42 +0000,6,400.554333,morning coffee in Michigan
ID081811m,2014-08-18 11:59:49 +0000,3,366.550333,morning coffee in Michigan
ID081811m,2014-08-18 11:59:59 +0000,2,398.863583,morning coffee in Michigan
ID081811m,2014-08-18 12:00:01 +0000,6,398.828792,morning coffee in Michigan
ID081811m,2014-08-18 12:00:04 +0000,2,416.495417,morning coffee in Michigan
ID081811m,2014-08-18 12:00:07 +0000,2,399.543125,morning coffee in Michigan
ID081811m,2014-08-18 12:00:10 +0000,5,399.619333,morning coffee in Michigan
ID081811m,2014-08-18 12:00:16 +0000,1,415.167792,morning coffee in Michigan
ID081811m,2014-08-18 12:00:19 +0000,4,416.712,morning coffee in Michigan
ID081811m,2014-08-18 12:00:22 +0000,6,366.187167,morning coffee in Michigan
ID081811m,2014-08-18 12:00:25 +0000,5,382.949667,morning coffee in Michigan
ID081811m,2014-08-18 12:00:27 +0000,1,432.953208,morning coffee in Michigan
ID081811m,2014-08-18 12:00:30 +0000,4,415.340167,morning coffee in Michigan
ID081811m,2014-08-18 12:00:37 +0000,6,465.054208,morning coffee in Michigan
ID081811m,2014-08-18 12:00:40 +0000,2,415.342458,morning coffee in Michigan
ID081811m,2014-08-18 12:00:42 +0000,5,415.001,morning coffee in Michigan
ID081811m,2014-08-18 12:00:45 +0000,2,431.524083,morning coffee in Michigan
ID081811m,2014-08-18 12:00:49 +0000,2,431.751958,morning coffee in Michigan
,2014-08-18 12:00:49 +0000,Session,0.491158,morning coffee in Michigan
ID081911m,2014-08-19 11:44:13 +0000,2,415.897083,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:17 +0000,6,399.639333,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:20 +0000,6,399.59825,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:22 +0000,3,383.093417,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:25 +0000,1,398.883125,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:28 +0000,5,381.667042,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:31 +0000,4,350.721042,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:34 +0000,1,400.332708,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:36 +0000,3,396.0365,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:39 +0000,5,382.318,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:42 +0000,2,333.575667,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:45 +0000,6,347.081417,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:47 +0000,5,345.948458,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:50 +0000,4,397.144375,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:53 +0000,1,398.918083,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:56 +0000,3,383.269958,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:44:59 +0000,4,362.496042,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:02 +0000,4,381.566083,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:09 +0000,1,513.884792,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:11 +0000,3,382.963667,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:14 +0000,2,400.062583,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:17 +0000,6,416.809667,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:20 +0000,2,383.386792,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:23 +0000,1,432.369792,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:26 +0000,1,432.347375,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:29 +0000,2,382.982833,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:32 +0000,4,399.557,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:34 +0000,3,398.261042,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:37 +0000,6,415.026125,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:40 +0000,2,415.547,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:43 +0000,1,415.025333,morning coffee (sore throw coming on)
ID081911m,2014-08-19 11:45:46 +0000,2,398.820417,morning coffee (sore throw coming on)
,2014-08-19 11:45:46 +0000,Session,0.591069,morning coffee (sore throw coming on)
ID082012m,2014-08-20 12:47:19 +0000,4,378.415708,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:47:25 +0000,6,398.37825,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:47:28 +0000,4,330.935208,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:47:31 +0000,6,416.395875,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:47:34 +0000,4,379.286375,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:47:40 +0000,5,363.29475,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:47:43 +0000,6,413.062667,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:47:46 +0000,5,379.713458,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:47:49 +0000,1,413.692875,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:47:51 +0000,3,361.389708,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:11 +0000,5,347.422875,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:14 +0000,1,414.380833,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:17 +0000,6,346.736417,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:20 +0000,5,414.39675,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:23 +0000,1,401.603208,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:26 +0000,1,447.655333,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:32 +0000,3,414.563083,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:38 +0000,6,446.876458,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:44 +0000,6,397.395292,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:47 +0000,5,365.113042,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:50 +0000,3,412.777292,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:53 +0000,1,398.080917,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:56 +0000,4,396.876792,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:48:58 +0000,6,363.534875,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:49:01 +0000,6,379.332042,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:49:04 +0000,6,445.855417,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:49:07 +0000,1,429.374708,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:49:13 +0000,5,445.546125,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:49:16 +0000,4,412.187917,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:49:18 +0000,2,444.859792,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:49:21 +0000,3,377.731625,coffee morning. rhinovirus  achy
ID082012m,2014-08-20 12:49:24 +0000,6,395.332125,coffee morning. rhinovirus  achy
,2014-08-20 12:49:24 +0000,Session,0.601562,coffee morning. rhinovirus  achy
ID082111m,2014-08-21 11:47:07 +0000,4,396.020292,morning coffee 
ID082111m,2014-08-21 11:47:10 +0000,6,417.582167,morning coffee 
ID082111m,2014-08-21 11:47:13 +0000,6,383.84525,morning coffee 
ID082111m,2014-08-21 11:47:16 +0000,2,400.291333,morning coffee 
ID082111m,2014-08-21 11:47:19 +0000,6,417.101417,morning coffee 
ID082111m,2014-08-21 11:47:22 +0000,5,382.905125,morning coffee 
ID082111m,2014-08-21 11:47:28 +0000,6,399.061625,morning coffee 
ID082111m,2014-08-21 11:47:31 +0000,3,382.35625,morning coffee 
ID082111m,2014-08-21 11:47:33 +0000,3,382.084083,morning coffee 
ID082111m,2014-08-21 11:47:36 +0000,3,332.026958,morning coffee 
ID082111m,2014-08-21 11:47:39 +0000,1,465.646625,morning coffee 
ID082111m,2014-08-21 11:47:42 +0000,1,400.808292,morning coffee 
ID082111m,2014-08-21 11:47:45 +0000,5,398.848167,morning coffee 
ID082111m,2014-08-21 11:47:51 +0000,3,415.861583,morning coffee 
ID082111m,2014-08-21 11:47:54 +0000,3,415.918708,morning coffee 
ID082111m,2014-08-21 11:47:56 +0000,3,400.366958,morning coffee 
ID082111m,2014-08-21 11:47:59 +0000,1,432.568958,morning coffee 
ID082111m,2014-08-21 11:48:02 +0000,2,365.505625,morning coffee 
ID082111m,2014-08-21 11:48:05 +0000,4,366.388667,morning coffee 
ID082111m,2014-08-21 11:48:08 +0000,2,383.187708,morning coffee 
ID082111m,2014-08-21 11:48:10 +0000,1,433.256417,morning coffee 
ID082111m,2014-08-21 11:48:13 +0000,6,415.536167,morning coffee 
ID082111m,2014-08-21 11:48:16 +0000,4,382.405042,morning coffee 
ID082111m,2014-08-21 11:48:19 +0000,1,365.935833,morning coffee 
ID082111m,2014-08-21 11:48:22 +0000,6,416.466583,morning coffee 
ID082111m,2014-08-21 11:48:25 +0000,5,415.626375,morning coffee 
ID082111m,2014-08-21 11:48:28 +0000,6,398.450292,morning coffee 
ID082111m,2014-08-21 11:48:30 +0000,4,398.237708,morning coffee 
ID082111m,2014-08-21 11:48:33 +0000,1,415.086583,morning coffee 
ID082111m,2014-08-21 11:48:36 +0000,5,432.038583,morning coffee 
ID082111m,2014-08-21 11:48:39 +0000,2,415.387292,morning coffee 
ID082111m,2014-08-21 11:48:42 +0000,4,415.364667,morning coffee 
,2014-08-21 11:48:42 +0000,Session,0.530352,morning coffee 
ID082211m,2014-08-22 11:18:47 +0000,3,382.390625,morning coffee
ID082211m,2014-08-22 11:18:53 +0000,6,384.197125,morning coffee
ID082211m,2014-08-22 11:18:56 +0000,5,350.841792,morning coffee
ID082211m,2014-08-22 11:18:59 +0000,5,399.860208,morning coffee
ID082211m,2014-08-22 11:19:02 +0000,2,400.032583,morning coffee
ID082211m,2014-08-22 11:19:05 +0000,3,451.873417,morning coffee
ID082211m,2014-08-22 11:19:08 +0000,6,431.922583,morning coffee
ID082211m,2014-08-22 11:19:11 +0000,2,417.203292,morning coffee
ID082211m,2014-08-22 11:19:13 +0000,6,397.749458,morning coffee
ID082211m,2014-08-22 11:19:16 +0000,5,381.2895,morning coffee
ID082211m,2014-08-22 11:19:19 +0000,5,382.40325,morning coffee
ID082211m,2014-08-22 11:19:22 +0000,5,432.853708,morning coffee
ID082211m,2014-08-22 11:19:25 +0000,3,448.178583,morning coffee
ID082211m,2014-08-22 11:19:34 +0000,1,464.7915,morning coffee
ID082211m,2014-08-22 11:19:37 +0000,6,433.480083,morning coffee
ID082211m,2014-08-22 11:19:40 +0000,6,400.187833,morning coffee
ID082211m,2014-08-22 11:19:42 +0000,5,382.394667,morning coffee
ID082211m,2014-08-22 11:19:45 +0000,4,383.872125,morning coffee
ID082211m,2014-08-22 11:19:48 +0000,5,349.879417,morning coffee
ID082211m,2014-08-22 11:19:51 +0000,5,315.958333,morning coffee
ID082211m,2014-08-22 11:19:53 +0000,4,400.217208,morning coffee
ID082211m,2014-08-22 11:19:56 +0000,1,466.29025,morning coffee
ID082211m,2014-08-22 11:19:59 +0000,6,398.687083,morning coffee
ID082211m,2014-08-22 11:20:02 +0000,3,364.826458,morning coffee
ID082211m,2014-08-22 11:20:05 +0000,4,383.043125,morning coffee
ID082211m,2014-08-22 11:20:07 +0000,6,399.5425,morning coffee
ID082211m,2014-08-22 11:20:10 +0000,6,364.954375,morning coffee
ID082211m,2014-08-22 11:20:13 +0000,6,415.602542,morning coffee
ID082211m,2014-08-22 11:20:16 +0000,1,465.579708,morning coffee
ID082211m,2014-08-22 11:20:19 +0000,2,381.888917,morning coffee
ID082211m,2014-08-22 11:20:22 +0000,1,415.296792,morning coffee
ID082211m,2014-08-22 11:20:28 +0000,5,381.810208,morning coffee
,2014-08-22 11:20:28 +0000,Session,0.537542,morning coffee
ID082311m,2014-08-23 11:54:32 +0000,1,431.710667,morning coffee
ID082311m,2014-08-23 11:54:39 +0000,6,398.351833,morning coffee
ID082311m,2014-08-23 11:55:04 +0000,1,350.867042,morning coffee
ID082311m,2014-08-23 11:55:07 +0000,6,382.216542,morning coffee
ID082311m,2014-08-23 11:55:10 +0000,2,365.987042,morning coffee
ID082311m,2014-08-23 11:55:12 +0000,3,400.54225,morning coffee
ID082311m,2014-08-23 11:55:15 +0000,3,365.791417,morning coffee
ID082311m,2014-08-23 11:55:18 +0000,5,398.905333,morning coffee
ID082311m,2014-08-23 11:55:21 +0000,4,348.605208,morning coffee
ID082311m,2014-08-23 11:55:24 +0000,1,431.543,morning coffee
ID082311m,2014-08-23 11:55:26 +0000,2,365.273167,morning coffee
ID082311m,2014-08-23 11:55:29 +0000,4,404.443458,morning coffee
ID082311m,2014-08-23 11:55:32 +0000,1,432.728875,morning coffee
